locx,locy,state
10.830,14.287545,1
9.326,3.905148,0
3.297,19.085665,0
9.782,13.648488,0
13.743,9.695730,1
9.174,10.597858,1
11.153,11.794183,0
2.588,3.136692,0
19.448,16.398816,0
18.626,10.511185,1
15.744,17.600635,0
8.692,7.461165,1
18.957,19.250465,0
9.449,9.359416,1
16.884,6.207465,1
11.561,18.484451,2
9.887,5.791803,1
17.848,2.048402,0
19.308,15.046846,0
3.982,2.611774,0
18.724,19.456160,1
4.851,11.503037,0
16.192,18.727989,1
19.702,5.870540,0
5.587,5.269936,0
19.207,19.996948,1
15.170,10.994598,1
7.565,11.488388,0
11.501,8.058107,0
2.769,12.980132,1
6.843,19.178442,0
8.160,9.969176,1
8.153,3.144627,0
18.394,15.406964,1
15.805,11.148412,1
12.954,1.673635,0
10.165,19.558702,0
0.322,0.563372,0
14.145,14.767907,0
5.938,11.897946,0
9.854,15.734733,0
7.078,11.399274,1
17.477,9.844661,0
7.765,18.448439,2
14.503,7.718131,1
16.854,14.348582,0
3.441,12.587054,1
2.390,11.722159,0
6.123,9.866634,0
5.403,5.664846,0
12.735,12.552873,0
6.214,7.284768,0
3.718,8.055055,0
6.433,10.246895,0
12.616,2.107608,0
19.722,10.950041,1
8.054,5.375530,1
14.491,12.965484,0
2.924,18.375195,1
1.621,16.354259,1
8.925,0.344859,0
10.358,2.493362,1
4.592,17.687918,1
5.488,15.037690,1
14.912,17.603687,1
8.938,7.632679,0
10.670,2.545244,0
18.905,19.020356,0
5.656,11.121555,1
9.652,6.142155,2
19.833,1.065096,1
5.099,15.883663,0
6.619,19.901120,0
9.321,6.068300,0
12.395,18.933683,0
7.087,16.343883,0
6.354,16.177252,1
17.565,19.569079,1
8.836,3.861202,0
14.314,14.333934,0
16.266,6.125675,0
14.689,9.244667,1
10.806,2.537919,0
11.792,19.580065,0
12.879,3.060396,2
12.075,6.966765,0
4.646,10.081484,1
11.744,2.679525,0
2.603,13.143101,0
15.071,5.204016,1
7.400,11.993774,0
7.743,12.679830,0
9.002,13.580126,1
8.383,0.851466,0
15.339,18.612629,1
11.352,7.155980,0
2.551,3.327738,0
3.968,11.559801,0
14.964,12.066408,1
11.267,14.789270,2
12.911,6.299020,1
11.421,4.560076,0
16.534,5.724662,0
14.953,10.444655,0
3.688,7.060762,1
10.864,17.995544,2
10.072,16.154668,0
12.792,2.749718,1
9.705,19.041719,1
8.343,14.747154,0
3.888,7.571032,0
4.714,14.172185,1
16.761,5.231483,1
13.714,8.763085,0
5.590,8.791162,2
9.347,13.598437,0
3.901,11.387677,1
1.035,3.888058,0
5.599,2.686850,0
15.651,1.409955,0
8.179,11.736808,1
11.454,5.188147,0
3.170,8.139897,2
17.063,7.066256,1
11.927,7.176733,1
18.604,2.781457,1
14.902,14.492019,0
8.134,19.176611,0
12.516,15.981933,0
16.492,8.164922,0
5.755,8.498795,0
3.673,8.081912,0
14.625,17.004303,0
9.886,3.042695,0
2.570,13.786431,1
0.384,0.932646,0
5.007,5.378582,1
7.214,0.656148,1
10.077,2.797937,0
1.010,9.267251,0
9.752,0.724509,1
15.946,19.609973,0
9.418,1.254311,1
0.973,9.087802,0
14.056,7.848750,0
0.486,10.198675,0
19.156,5.100864,1
17.512,13.440962,1
4.481,9.950255,1
2.570,13.238929,1
18.798,9.964293,1
1.326,17.494430,0
13.727,14.320505,0
4.147,11.395611,0
14.803,13.103427,0
10.714,16.115604,1
7.895,10.549638,0
12.777,13.009430,0
9.102,7.864620,0
8.217,13.950621,0
16.250,1.228675,1
9.514,8.423719,0
10.115,10.633259,0
19.756,8.000122,0
3.493,5.151524,1
19.307,18.818323,1
6.261,0.288095,0
16.274,2.700278,1
4.520,13.019196,1
3.880,17.529221,0
1.980,10.153508,2
17.878,17.498703,1
1.690,15.641346,0
17.129,3.883175,1
16.245,12.451552,0
0.475,6.932585,0
4.593,4.641865,0
3.013,9.526048,0
3.576,15.257424,1
4.921,13.210242,0
12.313,5.661184,0
15.940,17.245399,1
17.562,11.951048,0
8.651,11.282693,1
18.192,4.057741,0
3.661,12.302622,0
16.869,3.172094,1
19.830,6.429029,1
17.102,3.112888,0
12.661,6.261177,1
13.761,11.269875,0
13.984,4.329356,0
15.202,14.734336,1
16.047,13.314005,0
5.112,7.258522,0
13.149,13.645436,0
2.212,2.655110,1
3.939,19.111911,0
5.928,10.270089,1
7.506,1.097446,1
6.173,18.145695,1
16.368,2.088076,1
5.352,19.508652,1
19.525,19.044771,0
10.715,8.205206,1
18.653,7.295145,0
5.190,18.699911,1
10.602,5.558641,2
14.820,16.274911,1
19.302,12.723167,0
0.920,13.048494,0
10.205,17.007355,0
15.093,15.436262,1
10.401,8.132572,1
5.212,18.687704,1
7.510,13.127842,0
10.520,14.114200,1
10.501,6.384472,1
13.939,4.635762,0
5.542,14.608600,0
9.742,14.280831,1
10.013,7.264016,0
14.698,7.246315,1
17.817,13.165075,1
0.815,2.160100,1
19.094,13.812067,0
17.820,17.162999,0
7.484,14.119694,1
3.477,11.429792,1
18.043,1.149937,2
9.891,18.771325,0
8.962,11.477401,0
3.912,18.922086,0
10.187,17.813044,0
9.763,2.152776,0
12.085,15.507675,1
12.021,12.829981,0
17.273,19.571520,1
7.074,7.539293,0
8.737,12.817164,1
1.180,13.411664,0
17.361,15.765862,1
3.258,2.263253,0
1.999,18.933683,0
10.515,6.187933,1
5.211,8.128910,1
15.068,10.212714,0
17.785,3.379620,0
9.655,7.651601,0
15.176,2.119205,0
0.583,13.783380,1
18.984,7.254860,0
6.012,3.466903,1
6.591,10.744957,0
7.733,8.333384,1
2.099,13.308512,1
14.535,19.172948,1
11.667,10.893277,1
5.306,9.136021,0
16.395,8.523820,1
9.981,3.387555,0
5.875,12.160405,1
16.470,10.829798,1
5.526,19.191259,0
1.681,3.512070,1
0.844,18.177435,1
14.783,19.376202,1
11.691,18.488113,2
10.804,13.930479,0
19.749,0.437635,0
2.716,16.509293,1
2.263,6.559038,1
10.121,16.715598,0
15.198,4.630268,1
12.660,16.691794,1
18.935,3.090304,2
6.276,14.831385,0
9.629,9.460128,1
10.450,16.564837,0
9.359,12.391736,1
4.545,17.836238,1
18.193,17.983337,2
1.372,16.904202,1
1.287,0.969878,1
16.107,0.084841,0
14.154,1.429487,0
18.688,17.070833,0
19.214,7.611927,0
7.807,11.434675,0
16.771,15.535752,0
14.642,1.966002,0
3.513,5.959655,1
14.422,0.444349,1
1.692,9.369182,0
13.985,1.485031,0
12.080,19.589221,1
13.427,10.080874,1
13.848,6.658528,1
9.983,2.465896,0
4.476,9.588305,1
2.259,5.919980,0
2.838,19.622791,0
2.937,13.148595,0
8.562,14.636677,1
18.086,16.851711,0
0.821,15.294046,0
1.197,0.121464,0
9.645,3.580432,0
0.070,8.280282,0
2.910,14.352855,1
4.678,17.783746,1
2.114,0.513932,1
14.133,7.830439,1
10.061,2.451857,2
10.876,10.286569,0
3.587,2.355419,0
0.222,3.549913,0
14.458,14.045228,0
3.380,5.996277,1
11.544,8.926664,0
2.076,14.611042,0
7.414,8.714866,1
2.897,4.444105,1
2.473,5.528733,0
19.495,14.513993,1
9.754,0.002441,1
0.757,15.776849,1
13.509,18.024232,0
3.093,6.792199,0
4.706,16.734519,0
14.933,12.712790,1
6.573,0.409558,0
11.582,13.213904,1
13.298,16.851100,0
8.558,14.995575,0
15.018,14.901578,1
11.521,14.483474,0
12.238,13.733329,0
10.939,6.343577,1
12.762,4.504532,0
19.593,3.447981,0
14.316,15.034028,0
1.073,3.907590,1
5.935,18.099918,1
7.364,10.799890,0
11.286,14.003113,0
13.664,0.219733,1
7.014,8.013550,2
8.551,3.275246,2
19.262,13.317667,0
7.633,17.650075,0
11.471,0.103763,0
8.789,14.365062,0
6.605,1.407514,0
17.143,15.357524,1
16.906,16.333506,0
17.893,7.509995,0
4.317,1.287271,0
5.106,8.743553,1
4.692,9.847102,1
4.627,11.810053,0
18.926,11.880245,0
19.203,1.405072,0
4.115,12.554704,1
13.968,10.224311,2
7.885,1.849422,1
10.398,9.590136,2
19.014,15.204932,0
6.872,0.274667,0
17.456,15.924558,1
13.956,19.146092,0
16.920,19.964599,0
2.541,7.249977,1
3.101,13.729667,1
12.956,14.976653,1
0.703,5.498215,0
3.185,9.906919,1
12.378,1.112705,0
4.307,2.993255,1
2.703,4.544816,0
1.292,18.675497,0
10.324,13.974425,1
7.266,4.570452,0
1.379,13.996399,0
9.389,6.360668,0
7.352,14.591510,1
14.449,3.495590,0
0.446,17.474288,1
12.313,11.346171,0
9.639,0.449843,1
5.352,5.423750,0
10.514,0.409558,0
1.971,13.298135,0
12.016,5.573290,1
2.363,9.832453,0
13.233,17.623829,1
14.612,1.366619,0
13.360,14.345531,0
9.278,14.471267,0
7.930,13.398236,0
10.584,14.891202,0
14.483,7.843867,0
12.319,12.317270,1
0.751,14.061708,0
16.608,16.600238,1
18.525,2.666097,0
3.646,1.028474,1
16.301,13.063143,0
10.541,18.317209,1
13.843,2.257759,0
7.377,4.896390,0
11.785,8.551897,0
8.638,19.164403,2
19.401,0.740989,1
8.099,9.297159,0
13.651,13.453780,1
15.323,16.262703,0
12.662,19.241920,0
1.886,7.647938,0
16.726,18.052919,1
15.451,7.937254,0
19.979,14.717856,1
9.817,0.857570,0
5.858,5.064241,0
9.074,9.421064,1
9.483,1.289102,0
13.984,9.283120,1
0.062,17.217933,0
8.709,1.054720,1
6.478,4.064455,0
16.019,17.178259,1
19.152,17.333293,0
19.102,8.995025,0
11.327,5.468307,1
18.098,9.647511,1
12.887,0.897244,0
19.490,18.411206,0
19.845,4.070559,1
6.464,2.103946,0
12.611,1.144444,0
8.376,19.193701,1
6.189,5.914487,0
17.443,2.216865,0
5.394,6.634724,0
10.786,4.155400,0
8.250,8.344981,1
5.952,4.368419,0
10.669,11.329081,1
8.036,19.734489,0
15.542,16.335337,1
16.525,16.603290,0
19.377,17.170934,1
10.001,9.197058,0
19.593,11.316263,1
16.819,0.084231,0
15.607,9.161046,0
9.879,8.342540,0
6.836,12.505875,1
13.637,1.046785,1
0.734,2.940153,2
1.455,13.703421,1
13.999,10.734581,0
11.440,15.248878,2
0.061,4.861599,1
18.870,3.250832,0
5.996,14.775231,0
13.363,4.925077,0
11.963,4.572893,1
18.882,9.598071,1
16.319,10.169988,1
4.730,8.241218,0
19.519,0.095218,0
5.637,5.700858,2
9.925,10.560015,0
19.075,1.245766,0
4.662,15.396588,0
17.930,3.063448,0
8.631,1.511887,0
6.646,12.323984,0
4.816,10.473952,0
18.973,2.440260,0
19.002,16.848659,0
5.434,9.150060,0
12.034,3.930174,1
8.659,17.040315,1
2.741,7.472152,1
14.679,18.142033,0
14.643,8.052614,1
18.332,8.226569,0
9.582,2.698447,1
10.891,16.412854,0
1.381,16.391491,1
8.046,13.725394,0
12.679,4.080935,0
6.361,16.223640,1
8.042,3.834346,0
6.336,8.323008,0
6.497,11.739860,0
10.184,1.939146,1
6.609,19.191870,1
12.480,17.075106,0
7.204,3.189184,0
11.765,19.479354,0
16.904,10.265816,0
1.268,1.002228,1
15.558,4.669332,1
6.843,18.270821,0
0.722,1.437422,1
10.265,15.302591,0
2.300,14.969939,1
6.001,5.702078,0
18.475,3.738517,1
9.578,0.044557,1
16.048,1.757866,0
5.685,14.078799,0
8.329,17.432783,1
14.120,3.379009,0
13.679,10.412915,1
1.718,0.069582,0
7.849,7.090670,1
18.378,17.237465,0
13.229,5.344401,1
5.316,16.668600,1
18.138,9.173254,0
13.676,5.534227,0
9.277,3.830683,0
1.605,17.640919,0
10.475,12.104251,0
7.943,4.875637,0
10.840,2.338939,0
10.633,14.479202,0
15.460,8.852809,0
7.978,17.755669,1
1.759,15.357524,0
10.889,5.856502,1
14.651,2.008118,0
4.215,18.263497,0
3.596,6.720786,0
5.318,19.580676,0
14.707,1.359905,1
17.989,10.285958,0
1.016,13.444014,1
9.837,7.043062,0
4.028,13.976257,0
11.299,18.211615,1
9.688,2.041078,0
4.348,10.177313,0
11.894,6.778771,0
19.080,10.129704,1
6.666,17.363811,0
6.256,0.907010,0
10.108,1.625416,0
3.962,13.539232,0
3.284,3.920408,0
6.484,13.105258,1
17.136,2.887051,0
13.540,3.546251,0
0.551,19.711295,0
7.989,7.039399,1
4.744,17.522507,2
0.138,3.572497,0
7.030,2.549516,1
6.778,6.333811,1
7.147,7.659536,2
3.073,18.554033,0
19.243,8.898587,2
15.422,7.413556,0
12.643,15.674306,0
13.423,0.646382,0
4.546,5.190588,0
9.071,1.464888,0
17.750,1.765801,1
1.293,7.428816,1
6.537,11.661122,1
13.976,8.885159,0
3.859,14.037294,0
5.579,12.604144,0
12.931,18.674276,0
18.494,6.234931,1
16.363,11.070894,0
6.232,9.204993,0
5.958,15.552232,0
6.613,5.692923,0
6.302,17.010407,0
19.031,5.294961,0
15.257,11.902829,1
13.964,7.010102,0
14.507,9.134800,0
12.835,12.173833,1
13.258,11.446883,1
6.336,1.959288,0
18.233,17.939390,2
9.366,5.077670,1
13.077,18.348949,0
0.691,11.291849,1
0.305,19.713126,0
5.459,16.384777,0
8.910,16.040529,0
8.683,14.188665,0
0.761,1.615040,0
17.838,1.317179,0
18.918,18.554643,2
2.671,10.213324,1
10.984,19.255959,0
10.377,16.144902,1
10.620,14.347972,0
4.235,13.767510,1
10.350,6.773278,1
3.865,8.887600,0
8.783,2.632527,1
15.192,1.040681,0
5.368,19.410993,0
8.275,2.518998,0
5.816,2.204047,1
11.110,9.466842,1
11.316,8.595233,0
17.528,10.670492,1
14.654,12.767724,1
17.327,9.673757,0
16.385,9.517502,0
6.755,5.831477,0
4.155,8.766137,1
7.464,9.939268,0
8.322,1.207312,2
12.071,0.054933,1
16.988,5.711844,0
4.442,13.143101,1
3.566,19.114353,1
12.832,18.161565,1
10.021,19.009980,0
3.995,6.220283,0
18.889,0.181890,2
16.404,3.438215,1
17.217,15.289773,0
0.689,2.114322,1
5.540,0.432142,0
5.432,15.848262,0
15.022,16.231574,1
16.438,14.229560,0
5.885,5.036164,1
7.602,2.725303,0
10.254,14.894864,1
11.513,3.384503,1
12.542,10.898770,2
7.902,1.986755,0
10.495,4.547258,1
18.067,17.267373,1
10.030,1.732231,0
3.399,17.829524,1
16.984,19.992065,0
16.143,2.384106,0
18.904,15.637684,0
0.496,8.933378,1
0.002,11.395611,0
12.195,8.517716,1
2.397,5.178381,0
14.700,9.169591,0
16.770,10.616169,0
0.101,5.676443,0
15.562,9.965514,1
12.886,0.797754,1
11.833,10.032655,0
4.677,13.548997,1
16.910,1.727348,0
18.068,0.174566,0
19.954,13.872494,0
7.696,3.456526,1
2.553,1.895810,0
16.658,15.952025,0
11.502,2.036805,1
16.402,12.809839,0
2.844,11.678213,0
8.233,19.782098,1
0.349,6.435743,1
14.527,12.054811,0
1.517,14.638508,0
17.809,9.521775,0
14.254,19.807123,0
15.804,4.132817,0
17.328,11.774041,1
10.591,4.934233,2
7.753,17.052522,1
19.982,16.431166,2
8.195,9.095737,1
9.253,15.893429,0
17.555,9.060335,1
11.349,5.233924,0
17.839,17.703787,1
13.697,3.083590,1
0.432,9.037751,0
19.738,12.680441,0
4.926,6.367382,1
3.318,11.209449,0
13.603,11.335795,0
4.049,16.212043,2
14.707,6.602374,1
1.773,14.690390,0
17.633,2.779015,0
18.261,10.530107,0
13.156,10.248726,0
4.245,15.871456,0
1.818,6.493118,0
19.951,2.047182,1
3.613,19.550157,0
7.207,15.721305,0
12.079,18.232978,1
1.305,15.840327,0
5.929,9.729301,1
0.690,17.037873,1
1.350,15.210425,0
2.640,15.103610,0
18.094,4.069948,1
3.047,0.150761,0
2.470,17.425459,0
8.415,13.103427,1
0.391,1.493576,0
18.221,11.125217,1
3.573,1.488083,0
5.746,17.628101,1
2.031,16.635029,0
15.508,2.462844,1
5.981,6.953948,0
5.424,7.944578,0
10.291,12.422864,2
11.823,6.308786,0
4.589,15.146336,0
5.431,4.249397,0
2.161,5.158849,1
16.467,0.148930,1
10.764,0.486465,0
16.954,9.623096,1
18.480,2.092349,1
18.393,5.019684,1
17.728,14.324778,0
12.901,4.481338,1
0.574,11.503037,0
15.967,16.206549,0
8.450,1.261635,1
18.917,13.530076,0
9.407,5.273598,0
9.242,6.448561,0
6.041,7.984252,0
6.898,5.218055,0
7.208,13.973815,0
14.714,1.642506,1
6.643,4.586932,0
11.012,3.689077,1
1.625,14.433424,1
2.596,9.043855,0
14.814,18.405713,0
6.206,13.237709,1
12.356,9.823298,1
16.578,17.971740,1
1.425,0.340587,0
9.229,15.258034,1
0.291,2.232124,0
16.095,13.010651,1
4.050,3.689688,1
2.145,17.700735,0
19.158,17.747734,1
1.093,19.714957,0
9.856,15.472274,0
18.347,17.025666,0
9.658,4.028443,0
19.294,2.811365,1
0.988,0.258797,2
11.076,12.651143,0
16.110,0.388806,0
15.959,16.902982,2
2.470,16.500137,1
4.433,13.913999,0
5.585,0.373547,0
6.159,9.669485,0
12.587,5.354167,0
6.898,19.515976,0
9.557,6.836146,1
9.536,17.573778,1
15.779,12.014527,1
7.343,9.479049,0
8.031,19.516587,0
7.573,14.062929,0
18.034,19.538560,1
13.550,9.602344,0
16.197,15.120701,0
3.353,10.271920,0
4.772,15.175024,0
13.224,8.409070,0
13.557,19.898679,1
3.831,8.228401,0
1.244,9.193396,1
17.510,6.604205,0
15.578,14.720908,0
4.599,6.551714,0
15.415,6.211127,0
7.009,19.025239,0
7.824,12.658467,1
17.145,18.661458,1
3.358,9.021882,0
0.294,9.095737,0
2.601,9.060335,0
18.628,3.474227,0
17.147,14.924162,0
4.923,15.780511,2
18.097,4.130375,1
4.137,8.613544,1
15.243,4.547868,1
10.959,13.035066,0
0.020,18.008362,0
1.460,6.107974,0
15.387,3.184301,0
6.979,1.760918,1
5.741,18.344066,1
8.347,0.595721,2
9.992,14.614093,0
18.598,14.261299,0
10.936,0.377819,1
12.278,10.029603,0
4.030,7.432478,0
9.478,11.188086,2
18.723,19.522080,1
12.726,18.876919,0
15.427,13.883480,2
4.846,10.999481,0
11.305,16.429945,0
5.927,3.823969,0
17.949,1.180456,1
17.512,11.911985,0
4.110,14.584185,2
12.141,11.982177,0
6.594,15.341655,0
16.377,6.353954,0
2.434,10.367748,0
5.419,11.584216,1
5.488,17.510300,0
17.459,7.918332,0
0.574,15.646229,1
5.872,15.195166,1
18.268,12.791528,1
17.401,10.815149,0
3.481,12.842189,0
14.430,15.409406,1
0.974,11.573229,0
9.489,1.825007,0
10.887,2.517167,0
10.114,13.057649,0
17.447,3.357646,1
2.170,4.753563,2
3.956,3.447981,0
9.797,17.908261,0
17.208,3.090915,0
0.062,17.383343,0
14.421,5.204016,1
10.475,1.869564,0
15.858,9.986877,0
7.475,0.924711,1
16.222,13.226722,1
14.024,4.696188,1
17.966,18.857997,2
14.424,1.974548,1
19.650,6.406446,1
14.477,12.188482,0
2.456,3.942381,0
5.144,6.964934,0
7.989,7.162694,0
7.779,6.897183,0
10.502,15.235450,1
9.109,9.117100,2
16.652,4.020508,0
4.058,11.327860,1
15.919,7.311014,1
14.546,7.895138,2
14.823,6.689047,2
2.391,3.642079,0
18.049,0.656758,0
4.445,0.959502,1
9.603,13.638722,0
8.068,5.861995,0
17.154,15.497909,0
15.087,8.618427,1
12.641,12.181768,1
12.358,4.571673,1
12.311,18.126774,1
17.047,10.783410,1
9.284,11.047090,0
14.772,4.121220,1
1.794,19.730216,1
18.716,16.420179,0
10.210,5.461592,2
7.836,12.331309,0
5.973,7.717521,0
12.315,5.502487,0
5.575,14.727622,1
4.349,18.694418,2
12.699,9.552293,0
2.415,3.468123,0
1.649,12.297739,1
7.151,5.077059,1
5.196,9.074984,0
16.946,8.166143,1
19.960,8.357189,0
1.391,8.926664,2
12.455,15.333720,0
0.712,9.314859,0
18.930,4.900662,0
9.290,18.971526,0
2.117,3.912473,0
11.417,0.453505,0
18.021,3.309427,0
7.406,3.422956,0
15.873,10.760216,1
18.169,3.394269,1
4.373,4.430067,1
6.403,10.683920,1
7.348,18.515580,1
2.501,5.177770,1
1.945,1.151769,0
13.315,2.545244,1
2.494,15.339213,1
1.888,7.523423,0
3.154,3.487655,0
16.308,19.894406,0
2.480,6.237983,0
15.759,8.785058,1
3.019,16.148564,0
11.952,0.913114,0
9.083,16.898099,1
14.013,18.402661,0
15.799,8.622700,1
14.982,11.788079,1
12.579,10.007019,0
8.037,3.853877,1
14.133,17.756890,0
10.567,9.905087,0
2.132,14.086123,0
4.221,10.112613,0
10.683,2.829066,0
9.070,19.559313,0
18.688,4.817042,1
19.974,11.596423,0
2.274,13.131504,1
3.322,0.154424,0
10.361,18.870815,1
2.236,16.620991,1
16.536,8.045289,1
8.380,6.909391,0
10.327,0.233772,0
8.498,4.355602,0
1.037,9.621265,0
3.797,4.056520,1
17.215,19.041108,2
10.315,14.275338,1
14.937,7.655873,0
18.384,10.548418,1
17.993,2.895596,0
19.323,8.110599,0
3.115,17.271645,0
17.480,18.261055,1
13.365,0.704978,0
15.755,4.306162,0
12.819,8.990753,0
12.716,2.693564,0
5.657,19.007538,1
19.455,4.969634,0
12.802,11.321146,0
14.279,6.176946,1
9.210,10.794397,0
3.394,15.328227,0
14.965,5.824763,0
5.678,13.570971,0
3.270,16.846217,0
9.688,15.676748,0
18.495,14.705649,0
1.012,0.471206,1
7.376,19.556871,0
8.109,5.836970,1
16.510,0.878933,1
4.733,13.912168,0
19.257,9.259926,1
17.105,2.106388,0
5.192,0.555437,0
13.914,5.567797,0
15.215,3.061617,1
7.313,6.713462,0
15.440,8.318125,1
3.010,17.459029,0
13.020,16.166265,1
7.578,9.768365,1
6.994,14.697104,1
11.131,0.149541,1
17.303,5.701468,1
13.463,3.718986,1
5.093,16.253548,0
11.800,3.458968,1
7.439,7.052217,0
18.269,10.303049,0
19.602,18.151189,0
5.225,19.656972,1
7.946,2.685018,0
6.550,19.999390,1
6.659,9.240394,0
13.059,19.170507,2
1.370,3.476669,0
10.128,3.983886,0
12.817,9.633473,1
15.672,18.786584,0
3.676,2.544023,0
6.607,18.582110,0
1.679,10.782189,0
11.909,2.355419,1
2.144,1.568651,1
0.393,2.218696,0
3.045,8.056887,0
1.361,13.994568,0
15.751,9.629200,0
6.206,4.877468,1
4.546,5.824763,0
9.132,3.787957,1
18.070,14.526811,0
15.095,10.047304,1
5.791,15.027924,1
13.098,5.995056,0
2.654,6.612140,1
2.957,9.179968,0
15.004,3.260598,2
13.678,9.747612,1
10.934,15.119480,0
1.550,8.641621,0
8.164,17.349162,0
6.098,2.258370,0
2.598,16.985382,0
12.010,9.165929,0
10.649,18.427686,0
15.159,4.521012,0
8.496,18.186590,1
0.864,17.807550,0
1.372,9.517502,0
12.495,19.514756,1
6.019,7.560045,0
18.552,12.394177,0
19.428,15.607166,0
16.351,12.905057,0
16.996,3.137303,1
0.434,18.482009,0
13.227,16.227302,1
13.835,6.250191,1
8.082,10.968963,1
10.313,18.806726,0
12.140,10.528886,1
5.695,2.701498,1
13.649,16.453749,0
6.444,15.237281,0
0.638,14.865566,0
13.577,5.209510,0
1.177,8.164922,2
10.058,3.228248,0
14.935,12.865993,1
9.795,7.223121,0
19.147,14.183782,0
16.368,18.776208,1
2.122,18.016297,0
9.596,15.896481,0
7.423,10.921354,0
8.093,17.867367,0
1.816,8.736229,0
5.921,7.788324,0
10.156,4.449599,1
11.468,8.435316,1
10.294,15.958739,0
6.679,17.069613,0
11.162,4.330576,0
14.764,14.813074,0
7.137,3.205054,0
14.505,16.223640,0
11.822,9.942320,1
9.297,14.684896,0
4.370,19.166845,0
9.030,9.248329,0
11.466,9.308145,0
12.953,8.539689,1
18.102,2.780847,0
11.643,17.363201,0
10.266,10.423292,0
16.196,1.626026,0
2.668,0.809961,1
12.763,17.208777,0
14.631,5.085604,0
10.584,18.403272,0
7.268,17.919858,0
1.597,11.550645,1
5.087,5.222938,0
19.794,9.494308,1
15.110,19.254128,0
18.412,12.483901,1
6.679,11.719718,1
13.121,11.141697,1
5.045,5.519578,1
9.292,17.134922,0
1.857,15.745109,0
1.509,17.158116,0
15.715,0.557878,0
3.417,15.865963,0
5.864,12.583392,1
16.062,3.377789,0
12.190,11.427351,1
12.817,12.975249,0
4.629,7.960448,0
9.052,4.616230,1
15.108,0.977813,0
14.641,19.904172,0
15.160,16.872463,1
17.448,4.115726,0
12.317,12.933744,1
15.924,0.936308,1
8.429,14.912564,1
8.919,15.504013,0
13.014,9.465011,0
0.853,11.405377,2
14.770,2.101505,1
10.359,17.242958,0
4.387,1.273232,2
0.530,8.392590,0
11.762,19.214454,0
18.896,19.586779,1
10.758,10.164495,1
5.241,13.935362,0
14.625,16.606952,1
15.413,4.029054,1
15.217,4.128544,0
19.218,10.725425,1
9.108,15.547960,1
0.558,15.262917,1
3.768,4.918363,0
17.907,10.316477,0
6.881,2.043519,1
13.267,5.627613,1
11.970,8.125858,0
7.732,13.824274,0
3.425,13.168126,0
11.770,12.065798,1
14.075,15.763421,1
8.363,5.130161,1
18.422,15.889157,0
17.118,5.573901,1
14.667,1.336711,1
17.481,16.585589,2
18.646,18.398389,0
19.186,13.158971,0
2.807,7.430647,1
18.041,7.213965,1
3.355,13.938414,0
5.200,12.287362,0
8.674,15.779290,0
8.039,13.414716,2
12.181,17.132481,0
10.747,17.840510,2
2.700,9.848933,1
12.781,12.165288,0
15.517,12.809839,1
13.290,1.568041,0
17.214,9.914853,1
19.644,16.724754,0
7.417,17.335734,0
8.185,4.040040,1
10.586,0.639668,0
15.342,4.836573,1
0.972,12.438734,0
7.199,19.101535,0
13.860,11.152074,0
5.695,19.435408,1
6.217,11.541490,1
19.522,10.821863,1
19.901,7.622303,0
17.894,1.841487,2
10.509,18.584552,0
15.282,2.953581,0
15.033,18.344066,0
5.260,17.474899,1
1.422,19.356670,0
11.566,0.880764,0
13.182,11.308939,0
14.521,14.049501,0
12.142,5.323038,2
0.929,6.075014,0
12.512,4.288461,0
15.568,12.280038,1
9.349,9.955138,0
2.416,3.045747,0
14.569,7.408673,0
13.725,9.087191,0
3.615,17.554247,0
15.072,18.798181,0
5.921,18.230537,1
4.512,13.295083,0
2.289,4.583270,1
13.961,14.778893,1
2.300,9.325236,0
10.917,13.840144,0
4.895,13.495285,0
8.679,11.337626,0
15.242,8.357799,0
3.151,0.470595,0
1.014,19.058199,0
4.376,4.674215,0
1.220,10.658284,0
0.925,16.952422,0
10.680,7.184668,1
5.262,16.293222,1
13.301,4.304941,1
18.207,6.767785,0
7.269,6.263619,1
0.629,14.958953,0
15.271,7.701651,0
10.491,11.324808,1
2.890,10.982391,0
13.366,11.144749,1
18.284,19.653310,1
4.564,0.653096,0
16.277,18.659017,0
10.974,3.991821,0
19.998,1.945250,0
10.769,16.615497,0
3.175,18.067568,1
19.080,0.756859,0
6.220,14.425489,0
17.773,8.601947,0
9.236,10.769372,2
17.455,8.767968,1
15.047,2.575152,1
